singers,lyric,id,title
"Phan Mạnh Quỳnh, ","Bài hát: Xa Là Hết Vui - Phan Mạnh Quỳnh  Em ơi đang ở nơi đâu khi phố ta nắng cho bóng đêm về Cơn mưa bắt đầu sang ngang anh thấy lo lắng sợ mất điều gì Mình đáng lẽ chẳng phải như thế Thời gian sau bao nhiêu lâu vẫn chẳng vơi bớt những lúc nóng giận Để hai ta khi cô đơn suy nghĩ bỗng chốc cảm thấy hối hận Rồi mơ ước được người thứ tha để ta  [ĐK] Gắn lại từng con tim, kết lại từng yêu thương. Những chuyện buồn không đâu vẫn hết để mình bên nhau, tháng năm có bao lâu Gắn lại từng con tim, kết lại từng yêu thương. Mỗi ngày dài trôi qua có người ở bên ta thấy diệu kỳ bao la.  Đôi khi trong nhà đang vui bỗng dưng em khóc khi xem phim buồn Đôi khi thấy phiền không những lúc nhõng nhẽo như muốn phát cuồng Mà giờ lại thấy nhớ, một mình lại ngẩn ngơ. (Hơiiii) Cho nên anh tự hứa sẽ nói trước ba má kiên nhẫn bao dung Dẫu sao cũng chẳng ai yêu đương không cãi vã mà đi tới cùng Và cần có em để đời ấm êm  [ĐK] Gắn lại từng con tim, kết lại từng yêu thương. Những chuyện buồn không đâu vẫn hết để mình bên nhau, tháng năm có bao lâu. Gắn lại từng con tim, kết lại từng yêu thương. Mỗi ngày dài trôi qua có người ở bên ta thấy diệu kỳ bao la.  Pa pa pa pa pa Cố gắng đến mấy để thành đôi Mình xa là hết vui Gắn lại từng con tim và kết lại từng yêu thương. Những chuyện buồn không đâu vẫn hết để mình bên nhau, tháng năm có bao lâu. ",289a6690-4be1-43da-8a01-5014d1bc11ce,Xa Là Hết Vui
"Min Min, ",,aa38f467-1d5a-411e-8d23-12e2c57d24d8,Anh Là Ai Cover
"Trịnh Thế Phong, ","Người yêu hỡi em có thấu chăng lòng anh? Sợ năm tháng xa cách làm ta mất nhau Vậy nên anh mãi yêu và chỉ yêu mình em Suốt đời anh chỉ yêu mãi mình em.  Và từng khâu năm tháng sẽ trả lời em Một ngày nào em sẽ hiểu anh rõ hơn. Lời anh nói yêu em bằng cả trái tim của anh Suốt đời anh chỉ yêu mãi mình em.  Rồi thời gian sẽ không nhạt phai Rồi thời gian sẽ không xóa nhòa Lời anh nói yêu em bằng cả trái tim, tình anh Suốt đời anh chỉ yêu mãi mình em!  Gần bên nhau ta sẽ tin yêu trọn đời Người yêu hỡi xin hãy cùng anh sánh đôi. Về bên nhau chung sống trọn đời ước mơ người ơi (hờ hơ) Suốt đời anh chỉ yêu mãi mình em. ",8b6113de-cd8f-41d9-9eb0-a89e48e86ac4,Chỉ Yêu Mình Em
"Trang Nguyễn, ",,7525a8d3-3079-46f1-bb7c-9a11d21f3fb3,Chuyện Trang Này Live
"Đỗ Văn Cường, ",,7b36eec6-4aac-474c-b449-1db45fe4437a,Chuyện Của Mùa Đông Cover
"M-A, Bùi Lan Hương, ","Bài hát: Hào Quang - M-A ft Bùi Lan Hương Sáng tác: Bùi Lan Hương  Tô màu son vì ai cười lên xinh xắn Trong tà áo đẹp xinh dệt những mê đắm tựa như ánh sao Em tự tin từng bước chạm vào hào quang Thiên thần sắc đẹp vươn sải cánh bay trong muôn ngàn tinh tú Vì đêm nay, là đêm, của em với anh  Ta đắm say, mơ mộng Ta đắm say, mơ mộng Trong phút giây mê hoặc Trong phút giây mê hoặc Giấc mơ của em, phút giây bình yên Mong manh kì diệu đẹp như vần thơ Giấc mơ của anh, phút giây thần tiên Ngôi sao màu xanh rực rỡ lấp lánh Em tự tin từng bước chạm vào hào quang Thiên thần sắc đẹp vươn sải cánh bay trong muôn ngàn tinh tú Baby, I'm your queen Đêm nay, em sẽ cho anh thấy thế giới tuyệt vời của em ",abcfa172-e949-4e88-8800-502d454e68d5,Hào Quang
"Hoa Vinh, ","Nhớ những đêm trắng ta ngồi tựa bên nhau. Vòng tay anh ôm em thật lâu, ta đã trao nhau ước thề. Nhớ những giây phút anh hứa anh sẽ yêu trọn đời. Mình em thôi, suốt đời mình em thôi.  Anh đã từng nói cho dù đôi ta gặp sóng gió. Hay có bão tố ta vẫn không xa rời. Mà giờ đây sao em lẻ loi, mong nhớ anh suốt những đêm dài. Lòng thao thức em nhớ về ngày xưa.  Em muốn có anh ở trong phút giây này Tại sao ta yêu nhau thế lại lìa xa? Và cứ mỗi đêm em nhớ lại chuyện xưa ấy Anh có biết em đang thế nào không?  Giọt nước mắt của em không hề rơi bao giờ Mà sao cứ phải rơi vì anh Và nếu anh có nghe những lời em đã nói Thì anh hãy nhớ đến em người nhé ",2b0f3e5a-2068-4098-8c9f-5d237ab2c8e8,Đêm Trắng Cover
"Min Min, ",,dec3ca9c-c3b0-42c0-822d-c56bf7400303,Xin Một Lần Ngoại Lệ Cover
"Hồ Gia Khánh, ",,caf6eea2-e817-4ab3-9b6f-0474d2eabc5a,Là Người Dưng
"Dig DiDzay, ","Bài hát: Nếu Anh Đi Cover - Dig DiDzay  Một câu nói anh muốn chia tay Em đã biết sẽ đau đớn như vậy Mà nước mắt đó vẫn rơi, không thể ngừng lại Tiếc nuối những gì cho cả hai  Vì em biết đã có những sai lầm Dù em đã cố giữ lấy anh đến vô cùng Và em đâu muốn chúng ta kết thúc như vậy Nhưng có lẽ đã đến lúc buông tay  Nếu anh đi trái tim này buồn biết mấy Dù biết trong lòng còn yêu còn thương lắm đấy Nếu anh đi hãy cho em được nói với anh một lời Dù tình ta vỡ đôi, em vẫn yêu anh  Ngày chia tay phố *** có mưa rơi Từng giọt mưa mang theo những yêu dấu xa vời Và em sẽ cố bước qua sẽ sống tốt thôi Hãy cứ tin em đừng nghi ngờ  Nếu anh đi trái tim này buồn biết mấy Dù biết trong lòng còn yêu còn thương lắm đấy Nếu anh đi hãy cho em được nói với anh một lời Dù tình ta vỡ đôi, em vẫn yêu anh  Nếu anh đi trái tim này buồn biết mấy Dù biết trong lòng còn yêu còn thương lắm đấy Nếu anh đi hãy cho em được nói với anh một lời Dù tình ta vỡ đôi  Nếu anh đi trái tim này buồn biết mấy Dù biết trong lòng còn yêu còn thương lắm đấy Nếu anh đi hãy cho em được nói với anh một lời Dù tình ta vỡ đôi, em vẫn yêu anh ",b8730fc8-e76f-4eba-95fd-b14ada04c845,Nếu Anh Đi Cover
"Huy Vạc, ",,9f6a53a5-e701-4cc4-91a6-704c5f5f86c3,Cảm Giác Lúc Ấy Sẽ Ra Sao Cover
"Jak Nguyễn, ","Bài hát: Sau Cơn Mưa Chẳng Thấy Cầu Vồng - Jak Nguyễn  Verse: Có khi nào? sau cơn mưa kia chẳng thấy cầu vồng, ghé qua Có khi nào? em đi xa tôi xa tôi quá vội, không 1 lời từ giã Ngày nắng tắt xuống phố đón gió đông lạnh gầy Là ngày em mang cho tôi bao xót xa bao nỗi buồn Người đã đến sưởi ấm con tim băng lạnh này Mà giờ đây chỉ còn lại quá khứ  Chorus: Vì 1 người đã xa, chỉ là thoáng qua, tựa 1 giấc mơ đã qua! Bao đêm tôi cô đơn lạnh lẽo trong những kỉ niệm Của chúng ta đã trãi qua, tựa mới như hôm qua Sao ta không thể bên nhau mãi mãi  Xin đừng đi đừng đánh mất cuộc tình Mà tôi và em đã chung đôi bao ngày qua Xin đừng để tôi hoang mang thêm 1 lần Lạc trong cô đơn không tìm thấy lối ra Không tìm thấy lối ra  Codar: Và có bao giờ em yêu thương thật lòng Dù là trong phút giây bên cạnh anh Lời nói em từng trao chỉ là dối gian Và giờ đây yêu thương trong anh sẽ biến tan Sẽ quên hết. ",d4d9ed1c-760e-44de-a4e2-551384806e31,Sau Cơn Mưa Chẳng Thấy Cầu Vồng
"Yanbi, Weeza, Machiot, ","Bài hát: Xa Em Mấy Ngày - Yanbi, Weeza, Machiot  Nỗi nhớ em càng như nhiều thêm Chìm đắm mãi trong màu đen của đêm Đêm nay dường như rất dài Một, hai, ba giờ mà như mấy ngày  Tiếng gió khẽ rung cây lay đưa Chẳng biết em đã yên giấc say hay chưa Những vì sao trên cao cứ cuốn lấy nhau làm anh càng thêm cô đơn Vào giây phút ấy, anh chỉ muốn làm nốt những việc dở dang  Không để ý đến những cô nàng hở hang Chỉ nhớ mỗi đôi môi em dịu dàng Đèn đường vẫn sáng nhưng sao anh vẫn không có cách nào tìm được một lối đi Để đi qua hết, để đi được đến ngày mà em sẽ comeback to me  Mới xa em có mấy ngày Mới xa em có mấy ngày Mới xa em có mấy ngày Mới xa em có mấy ngày  Hmmm anh muốn nói hết cho em nghe thật nhiều điều Về anh, về em, về ta, về sau. Mà sao có thể trao hết bao tâm tư này trong một chiều? Ngày mà em rời đi, anh như mất lý trí.  Tìm đến men say cho anh che lấp đi Liệu tới khi nào ta lại được trở về bên nhau Kể cho nhau nghe biết bao lời Hái bao ngồi sao sáng xa vời  Sẽ đưa ta bay đến muôn nơi Khắc tên nhau lên những góc trời gió mát lạnh Từng lần giận hờn vu vơ cho anh thêm cứ lo vì. Tim anh sao cứ muốn sửa sai  Dù là lần sau cuối em sẽ comeback to me Mới xa em có mấy ngày Mới xa em có mấy ngày Mới xa em có mấy ngày Mới xa em có mấy ngày ",1fc743c2-6f14-482c-8fdc-3fd2f0a4317a,Xa Em Mấy Ngày
"Tô Gia Tuấn, ",Ai sẽ yêu thương mình hơn chính ta yêu mình Trong thế gian vô tình Chôn nỗi đau âm thầm ta trách ta sai lầm Trong bóng đêm lặng câm.  Tim lỡ yêu ai nhiều trao đến ai bao điều Dẫu khổ đau thật nhiều Ngu ngốc ta đành phải mang  Thật quá dại khờ. Nếm bao nhiêu đau thương ta đã nhận ra Ai dối gian vô tâm đành sao bỏ rơi ta  [ĐK:] Xóa đi hết dĩ vãng ân tình bao năm tháng Xóa đi hết dĩ vãng muộn màng Con tim đang nhỏ máu ký ức xưa đành vùi sâu trong hận sầu.  Xóa đi hết nỗi nhớ chẳng còn tim tan vỡ Xóa đi hết nỗi nhớ phai mờ Nén đau cố vượt qua ai nhẫn tâm nỡ lừa dối ta Sao ta có thể thứ tha. ,aba063cf-1a78-4cac-aad4-46b79b190c65,Uất Ức (Thập Tứ Cô Nương OST)
"Kiun Gia Tuấn, ","Có con phố thật gần Mà sao bỗng nhiên hôm nay thật xa Rồi cứ mỗi lúc lạnh lùng Là nơi mất em rơi thêm giọt buồn  Ngước lên ngó bầu trời Mùi hương của cơn đau như thế nào Mà nghe thâm tâm khóc than anh sai mất rồi Phía mưa có cầu vồng  Tìm ai thế em yêu thương thật lòng Để nói quên hết sạch rồi Mà đau thấu tim gan anh đây này Khóc không nói thành lời  Người yêu của anh đâu anh đi tìm Vài giây khi anh nhớ em Mưa đêm thét gào  [ĐK:] Thật khó để hiểu được mình Tại sao cứ luôn tỏ ra lạnh lùng Nhìn thấy em khóc thật đau không lấy tay lau Giờ ước nghe thấy nụ cười ngọt ngào của em muộn rồi, phải không?  Ngỡ đâu đó cuộc đời anh vẫn nói ngàn lời xin lỗi Cần lắm em hiểu được lòng Vì anh quá yêu đôi khi lạnh lùng Chỉ biến lo lắng lặng thinh không nói nên câu  Giận dỗi xin hay trở về Đừng rời cánh tay buồn phiền đến ngay Gió đêm cứ ôn ào khóe mi ướt vài giọt cay cay Khói thuốc lá bay bay  Bao tâm sự không nói ai hay Bỏ mặc hết cứ thế em đi, về đi anh sai rồi Nhấp chén đắng trên môi  Nỗi đau này vô thức em ơi Bỏ mặc hết cứ thế em ơi Về đi , anh sai rồi ",8aa25fac-9a3b-48fe-b0a6-308e054d1157,Em Về Đi Em Cover
"Nguyễn Ngọc Sơn, ",,ce94521e-0ede-4a1f-9cc5-6b85588cecf9,Khi Người Lớn Cô Đơn
"Trương Lynh, ",Bài hát: Xuân Tình Yêu Sáng tác: Võ Hoài Phúc Trình bày: Trương Lynh  Xuân mang tình yêu tới Hân hoan nụ cười Khắp chốn trọn niềm vui Xuân mang niềm tin mới Muôn hoa toả sắc Gió xuân tươi ánh nắng hồng  Lấp ló đầu ngõ rộn ràng người người chào mùa xuân sang Rủ nhau ra phố đón xuân Ấm áp bên chén rượu nồng kìa đôi tình nhân năm xưa Ngất ngây cạn niềm thương nhớ  Xuân cho bình minh dịu dàng Xuân cho người yêu nồng nàn Gọi tên ngày mai tươi sáng Xuân như bàn tay nhẹ nhàng Treo trên thanh xuân vùng tóc Biết ai trao ai cánh hồng... ,a7dc12c8-de5d-4ebe-8297-b5a567c67003,Xuân Tình Yêu
"Rio, ",,6519a6bb-8185-4188-bb45-f5847f754e79,Lầm
"Duyên Quỳnh, Nguyễn Hồng Ân, ",,daf08369-e8f0-4afb-95d4-a65c6b59b7c9,Một Ngày Sống Cả Trăm Năm
"Thanh Hoa (NSND), Hà Anh, Minh Phượng, ",,67e94000-4fa1-4ce3-8cbf-6a64c9d69538,Như Hoa Mùa Xuân Cover
"Duy Khánh, Quang Trung, Jang Mi, ",,dddef268-9752-44ad-8106-4f21d4da79b8,Cùng Nhau Đón Tết (Bà 5 Bống OST)
"V.A, ",,0be285c1-9683-427a-9c60-8598514259ae,Đà Nẵng Dáng Quen
"Huỳnh Quang Trí, ",Sao em lại lỡ yêu một người như anh Người làm anh khóc muộn phiền thâu đêm Sao ta lại lỡ trao từng ngày bên nhau Để giờ tan vỡ sự thật càng thêm đau  Từ sâu trong đôi mắt anh là nỗi đau vô bờ Khi câu chuyện mình kết thúc quá bất ngờ Anh không muốn dối lừa bản thân mình hơn nữa Nên anh sẽ bước đi thật xa  Đừng níu kéo phút giây này Đừng tiếc nuối đến vậy Niềm tin đã vỡ tan rồi Nên mình đành buông tay  Thà đau đớn gấp trăm lần Còn hơn làm anh khóc một lần Lời sau cuối đến bất tận Nơi tình mình dừng chân  Thật lòng xin lỗi Thật lòng xin lỗi em Từ sâu trong đôi mắt em là nỗi đau vô bờ Khi câu chuyện mình kết thúc quá bất ngờ  Anh không muốn dối lừa bản thân mình hơn nữa Nên anh sẽ bước đi thật xa Đừng níu kéo phút giây này Đừng tiếc nuối đến vậy  Niềm tin đã vỡ tan rồi Nên mình đành buông tay Thà đau đớn gấp trăm lần còn hơn làm anh khóc một lần Lời sau cuối đến bất tận  Nơi tình mình dừng chân Thật lòng xin lỗi Thật lòng xin lỗi em Đừng níu kéo phút giây này đừng tiếc nuối đến vậy  Niềm tin đã vỡ tan rồi nên mình đành buông tay Thà đau đớn gấp trăm lần còn hơn làm em khóc một lần Lời sau cuối đến bất tận Nơi tình mình dừng chân  Thật lòng xin lỗi Thật lòng xin lỗi em Thật lòng xin lỗi Thật lòng xin lỗi em ,0b01ae83-cbce-4723-bb61-9e9cb9abdba4,Nơi Mình Dừng Chân
"Luna Band, ",Bài hát: Khúc Ca Vui Mùa Xuân - Luna Band  Sớm thức giấc bao niềm vui đến gần Lòng rạo rực cùng ngàn ước mơ Nhẹ bước xuống phố bao người thân đón chờ Lòng rộn ràng đón mùa sắp sang Ngàn ánh nắng ấm mang mùa xuân đến gần Cùng người người vui trong nắng xuân Cùng cất tiếng hát bên đào khoe sắc hồng Cuộc đời này tươi đẹp biết bao Ôi xuân sang ngàn hoa khoe sắc hương Tưng bừng đàn em múa ca Mây xanh xanh ngàn tia nắng dịu dàng Chân trời chào đón chúng ta Khi xuân sang lộc đến khắp mọi nhà Cùng hát khúc ca vui mùa xuân Và người người cùng chúc nhau an lành Một năm mới tràn ước mơ Một năm mới đầy tiếng ca Một năm mới đầy nắng xuân ,a41854b4-b69e-4796-84ab-002bd8fc22b9,Khúc Ca Vui Mùa Xuân
"Ngọc Thủy, ",,2274f5f5-4d3e-45d3-ab1e-417e10dcfc0f,Ly Cà Phê Ban Mê Live
"Tino, ",,00ad550f-0879-4b83-805e-3cb738c587e4,Nhớ Em (Sợ)
"Nguyễn Hồng Ân, ","Bài hát: Yêu Em - Nguyễn Hồng Ân  Yêu em vì ta ghét buồn Yêu em vì ta ghét hờn Yêu em vì ta khinh khi dối gian Yêu em vì ta chán người Yêu em vì ta chán đời Yêu em vì ta không tin ở trời Ta không thèm mái tóc huyền Ta không thèm đôi mắt đẹp Ta không màng lời khen chê thế gian Ta không cần ai hiểu mình Khi ta ngợi ca ái tình Khi ta dìu em đi trong ý thơ Em ơi, anh muốn nói rằng Sao em còn mãi hững hờ Khi anh trọn lòng yêu em thiết tha Xin em đừng luôn dối lòng Khi tim làm đôi má hồng Cho ta được gần nhau trong giấc mộng...  ",dcd22963-da39-4674-9815-3e1de36fdaa0,Yêu Em
"Thái Bảo Trâm, ",,c1a2217a-7ba5-4dd0-bf14-9f3d1cfa10b2,Hẹn Hò Với Cô Đơn Cover
"Chí Cường, ",,ad82ea1f-98bb-4a3d-b980-bbd4688ceea3,Chạm Khẽ Tim Anh Một Chút Thôi Cover
"Đạt G, Hoàng Mỹ Duyên, Hồng Phương, ",,977b2e73-edc1-43b0-bbd6-1930fdc027d3,Long Phụng Sum Vầy
"Ngọc Liên, Triệu Long, Ngọc Bảo Anh, ",Cầm tay nhau bước trong giao thừa Đón xuân đang về với tình yêu trái đất này Ta cùng bao người nhìn nhau ánh mắt hân hoan Với bao niềm yêu thương cuộc đời  [ĐK:] Bên em bên em anh say trong hạnh phúc Đôi môi em anh ngỡ cánh đào Bên anh bên anh em nghe trong lòng hát Những giai điệu tình yêu  Ta đi bên nhau đón xuân đang về tới Hồn hòa vào cùng với đất trời Xin nâng ly lên chúc nhau thêm hạnh phúc Cuộc đời mãi thắm tươi  Cầm tay nhau bước trong giao thừa Đón xuân đang về với tình yêu trái đất này Ta cùng bao người nhìn nhau ánh mắt hân hoan Với bao niềm yêu thương cuộc đời  [ĐK:]  Đêm nay đêm nay ngàn năm sẽ qua Đêm nay ngàn năm mới về Dù hoa kia có phôi phai Tình còn dài theo năm tháng  Đêm nay đêm nay ngàn năm sẽ qua Xuân theo ngàn năm mới về Dù qua bao tháng năm dài Tình người không phôi phai  [ĐK:]  Ta đi bên nhau đón xuân đang về tới Hồn hòa vào cùng với đất trời Xin nâng ly lên chúc nhau thêm hạnh phúc Cuộc đời mãi thắm tươi ,3d34836f-3afb-4838-adb7-09015dab5df1,Khúc Giao Mùa
"Soobin Hoàng Sơn, ",,aaa61838-7a06-4b01-90a3-0c7346f639b8,I Know You Know (Acoustic Version - Live)
"Vũ Khởi Nguyên, ","Đêm dài thêm từ khi chúng ta Nhìn nhau mà chẳng thể nói một lời cho nhau thấy vui Em cứ giữ mãi nỗi hoang mang riêng mình em trong tim Anh buông câu thở than trong từng nỗi vui  (Sao em không khóc lên để vụt tan đi Sao anh không thể ôm em để xóa hết Không gian kia thẫn thờ như người điên Ta ngây ngô trách nhau vội vàng  Sao đêm cứ mãi từ chối ngày mai Dày vò lòng người mãi khi không một ai Anh chìm trong màn đêm hiu quạnh Chợt nghe thấy âm thanh từ ai  Giật mình tỉnh giấc đôi tay lạnh buốt đắng cay Đông dài, trôi hoài, mong quay về những tháng ngày Còn yêu nồng nàn lúc bên nhau) (Rồi lại nhận ra những câu ca *** thuộc mà  Chẳng thể nào tìm thấy bóng em từ những thói *** Đêm dài mình anh đi tìm mãi) Mình anh vẫn lang thang đường đêm Phía chân trời bình minh rực sáng  Sao chẳng mang tình yêu của anh đến em Từng ngày trôi qua em ở đâu Tìm buồn phiền âu lo sao em có giấu Quay về đây cùng anh để cho đường đêm anh có em ",b5b90fd6-663c-446f-a63d-e5c395503422,Đường Đêm
"Trung Tờ Rinh, Hải Anh, ","Bài hát: 500 Nhịp Yêu - Trung Tờ Rinh, Hải Anh  Những nụ hôn ta đã từng Bỗng trôi về đâu Dòng thời gian kéo tôi về Để tôi nhận ra  Yêu là cho đi tất cả Nhận đắng cay hạnh phúc Vậy mà sao cứ yêu hoài Mặc đời đổi thay  [ĐK:] Và anh xin quay về đây tìm em Để được yêu em lần nữa thôi Dù cho tháng năm dài Mình lạc nhau, về mãi sau  Ngược thời gian để trở về Mà ngờ đâu chẳng thấy nhau Chạy trốn nỗi buồn Vì giờ em đã mất anh, chẳng còn anh  Nên anh hỡi, xin trở về Dù lần nữa thôi và nắm tay nhau Dù cho ngàn năm ta quay về đây vẫn mãi có nhau ",34b88b24-623c-406a-aae9-a2501cb5bd1a,500 Nhịp Yêu
"V.A, ",,577b161c-7f85-4eae-b2ed-7a1511238cb2,Thanh Xuân Của Chúng Ta Cover
"Ngọc Anh, ",,ecca89b8-f484-4128-b765-19aaa5383d90,Tình Yêu Là Thế
"Nguyễn Hồng Ân, ",Bài hát: Hãy Ngước Mặt Nhìn Đời - Nguyễn Hồng Ân  Cười lên đi em ơi Dù nước mắt rớt trên vành môi Hãy ngước mặt nhìn đời Nhìn tha nhân ta buông tiếng cười Ta không cần cuộc đời Toàn những chê bai và ganh ghét Ta không cần cuộc đời Toàn những khoe khoang và thấp hèn  Cười lên đi em ơi Cười để giấu những dòng lệ rơi Hãy ngước mặt nhìn đời Nhìn đổi thay ta vang tiếng cười Ta không cần làm người Thà làm chim trên rừng hoang vắng Ta không thèm làm người Thà làm mây bay khắp phương trời  ĐK: Yêu thương gì loài người Ngoài những câu trau chuốt với đời Ngoài những toan tính trong tiếng cười Và những âm mưu dọn thành lời Ta chỉ cần một người Cùng với ta đợi chết mỗi ngày Rồi hóa thân trong loài hoa dại Để muôn đời không biết đớn đau  Cười lên đi em ơi Cười để giấu những dòng lệ rơi Hãy ngước mặt nhìn đời Chờ ngày xuôi tay xong kiếp người Yêu thương gì cuộc đời Toàn những chê bai và ganh ghét Yêu thương gì cuộc đời Toàn những phô trương và thấp hèn ,25fc5a4a-0ac9-472b-a4c9-04fb35b5f526,Hãy Ngước Mặt Nhìn Đời
"Hoàng Dũng, ",,5e84197a-887b-4425-b1a3-a99a6fb9b322,Lời Hứa
"Văn Mai Hương, ",,8cc35180-0d73-4105-99e7-1bcf155b2b00,Bước Về Phía Mặt Trời
"Nguyễn Tấn Đạt, ",,d99337d6-b038-4603-8cfb-bc098391bfb3,Thương Em Là Điều Anh Không Thể Ngờ Cover
"Bùi Anh Tuấn, ",,e571e900-aaae-4b84-8c4a-10254508f518,Xin Lỗi Anh Yêu Em Live
"Nam Cường, ",Bài hát: Sau Những Vỡ Tan - Nam Cường  Em khờ dại bấу lâu chẳng biết mình là ai Cố mong mỏi những tin уêu từ anh sẽ về lại Muốn giữ đó nụ cười từng làm cho em thổn thức Muốn giấu hết nỗi ưu tư vào trong tiếng mưa  Chỉ vì ai bước chân anh chẳng quaу về lại Bấу nhiêu lâu ta bên nhau nâng niu từng kí ức Mà chỉ hôm qua tất cả tình cảm đã phai nhòa Ngọt ngào mới đó có chắc sẽ bình уên  [Chorus:] Ѕợ rằng ngàу mai đến rồi biết đâu người ta khác rồi Nụ cười mới đó lại thành tiếng khóc mà thôi Rồi ai bên anh vỗ về những đêm lẻ loi não nề Chẳng lẽ anh gọi em trong tiếng thở dài  Ѕợ rằng sau bao khát vọng biết đâu rồi anh thất vọng Ngọt ngào che giấu những ngàу giông bão đằng sau Rồi ai bên anh nói cười lắng nghe câu chuуện của người Vì em đã bước đi sau những vỡ tan  [Lần 2:] Em ở đâу những уêu thương cũng vẫn ở đâу Nhưng em nghĩ mình chẳng còn điều gì để tiếc nuối Vì mấу năm qua em cũng đã trao anh tất cả Chỉ là anh quên điều đó phải không anh  [Chorus:] Ѕợ rằng ngàу mai đến rồi biết đâu người ta khác rồi Nụ cười mới đó lại thành tiếng khóc mà thôi Rồi ai bên anh vỗ về những đêm lẻ loi não nề Chẳng lẽ anh gọi em trong tiếng thở dài  Ѕợ rằng sau bao khát vọng biết đâu rồi anh thất vọng Ngọt ngào che giấu những ngàу giông bão đằng sau Rồi ai bên anh nói cười lắng nghe câu chuуện của người Vì em đã bước đi sau những vỡ tan  [Chorus:] Ѕợ rằng ngàу mai đến rồi biết đâu người ta khác rồi Nụ cười mới đó lại thành tiếng khóc mà thôi Rồi ai bên anh vỗ về những đêm lẻ loi não nề Chẳng lẽ anh gọi em trong tiếng thở dài  Ѕợ rằng sau bao khát vọng biết đâu rồi anh thất vọng Ngọt ngào che giấu những ngàу giông bão đằng sau Rồi ai bên anh nói cười lắng nghe câu chuуện của người Vì em đã bước đi sau những vỡ tan ,53e7b679-a990-4027-bd00-d45b0b0a4668,Sau Những Vỡ Tan
"Nguyễn Minh Hoàng, ",,48e1790f-5aeb-4a10-80f4-b612d81e805c,Tình Đơn Phương Cover
"Hải H Trần, Cloudy, Phượng Linh, ",,9c35d0dc-64f0-4cff-8259-945a111eeac3,Anh Đã Ăn Cơm Chưa
"Phi Nhung, Quỳnh Trang, Hồ Văn Cường, ",,eb93a3d5-10d6-40fd-921e-659ce7d5bdda,Mùa Xuân Hạnh Phúc
"Wanbi Tuấn Anh, Noo Phước Thịnh, V.A, ","Cảm Ơn - Wanbi Tuấn Anh, Noo Phước Thịnh, V.A  Ngày trôi qua ngày , nhận ra quay ta dường như biết bao niềm đổi thay Sao thời gian trôi thật mau, để giờ đây tôi thầm biết được rằng Thật hạnh phúc với những gì cuộc đời đã cho tôi.  Niềm vui nỗi buồn, sẽ mãi mãi trong tôi với kỉ niệm khó phai Dẫu ngày sau, đi về đâu nhưng lòng này tôi thầm muốn nói Tận đáy con tim chân thành vẫn mong được hát lên.  Cám ơn mẹ và ba, cám ơn một gia đình Đã cho niềm hạnh phúc, ấm êm không những lo toan Cám ơn người dạy dỗ, cám ơn người sinh thành Để bây giờ khôn lớn, bước qua bao đắng cay cuộc đời.  Niềm vui nỗi buồn, sẽ mãi mãi trong tôi với kỉ niệm khó phai Dẫu ngày sau, đi về đâu nhưng lòng này tôi thầm muốn nói Tận đáy con tim chân thành vẫn mong được hát lên.  Cám ơn bạn bè tôi, cám ơn người rất nhiều Vẫn luôn ở bên tôi dẫu khi tôi khóc tôi vui Cám ơn tình yêu ấy, cám ơn cuộc sống này Để tôi được hát mãi với con tim rất chân thành.  Cám ơn ngày hôm qua, tuổi thơ thật êm đềm Khắc ghi vào tim tôi tháng năm yêu dấu đã xa Cám ơn ngày hôm nay, khát khao và hi vọng Đã cho tôi niềm tin, tôi vẫn bước đến ngày mai.  Cám ơn và cám ơn Vẫn sống với bao tiếng cười... mọi người vẫn mãi bên tôi Cám ơn niềm hạnh phúc Cám ơn niềm đau này Những thăng trầm cuộc sống Đã cho tôi lớn hơn thêm.  Cám ơn niềm tín ấy với bao niềm chân thành Sẽ mãi mãi trong tôi những giấc mơ êm đềm. ",38275528-9817-4b15-831a-31dd0136719e,Cảm Ơn
"Nhật Linh, ",,5797725f-f5bd-4f14-8249-a278ebc8fc9c,Nếu Ta Ngược Lối Cover
"Đức Dũng, ",,c5c5d616-d106-4a29-869b-98850b4e58ad,Nép Vào Anh Và Nghe Anh Hát Cover
"Thu Trang (DV Hài), Tiến Luật, V.A, ",,1a4a7a89-b3b6-4690-a644-a3a047693904,LK Mùa Xuân
"An Bom, ",,275ba82c-cc7d-4808-b996-2ecf9c886589,Là Tự Em Đa Tình (Vietnamese Cover)
"Nguyễn Hoàng Vân, ",,66bd4b06-354d-49b7-bc2b-463b5167da7a,Tết Nguyên Đán
"Nguyễn Hoàng Vân, ",,5d839bc8-74c5-467e-8704-fd642bef1d35,Chúc Mừng Năm Mới (Happy New Year)
"Đỗ Quang, ",,b2d01c17-1737-442c-912b-087d8a3e80a8,Hết Buồn
"Nguyễn Trần Trung Quân, ",,87ed5aa3-0d57-4215-8c42-4ca847e55dce,Anh Ơi Ở Lại Cover
"Tạ Minh Tâm, ",,5943d824-385a-4ad3-9044-41c2454dc379,Nồng Nàn Ninh Thuận Quê Tôi
"V.A, ",,5304456c-0e14-4579-add6-2320b41e3f6d,Hát Với Chú Ve Con
"V.A, ",,5c6f6b24-9b1d-45d0-9154-a6c7d6d0ade3,Trống Cơm
"NVM, ",,0039f9ae-ce71-436c-a4f2-463187e839e2,Cách Anh Từng Làm (Love Or Lust)
