singers,lyric,id,title
Bùi Anh Tuấn,,04dafc80-2562-480b-a6cc-0cd970e8fb38,Lắng Nghe Nước Mắt (Live Cover)
Tóc Tiên,,a0ad6912-6c96-450a-96f3-f3b908e24712,Không Ai Hơn Em Đâu Anh
Mai Quốc Việt,"Bài hát: Đứng Trong Đêm - Mai Quốc Việt  Có những hò hẹn không xao xuyến Có những nụ hôn không lưu luyến Có những vòng tay không hơi ấm Có phút sai lầm.  Người đã đến khi ngày tàn trong hiu hắt Cánh hoa vàng son đang vươn sắc Biết bao lỗi lầm gieo tia nắng lên chốn hoang lạnh Đôi tay xanh của em đang với vào đêm  Cho nhân gian bủa vây những câu nói muộn phiền Chân chen chân người qua vội vàng, ai xót xa em. Đôi tay xanh của em thênh thang phút mê đắm Cho ai mua ai niềm vui, cho ai những thăng trầm  Khi thanh xuân tàn úa lỡ thời kiếp sống mong manh. Mỗi sớm đến em như vô hình Nắng khuất lối bao la tội tình Trút nước mắt cho vơi đi lời nguyền  Đứng trong đêm ai nhận ra mình Hãy sống với vốn liếng thương yêu của đời Để quên đi bóng tối xa hoa tù tội Đón lấy ánh sáng vây quanh nơi mình Vầng sáng màu xanh  [Coda:] Người sẽ bình yên và đời sẽ bình minh ",345b0791-c2b5-4c5c-95e9-0ed030bba221,Đứng Trong Đêm
Nguyễn Đình Vũ,,728cffa1-7c05-4f1d-92ec-132964a54b72,Trái Tim Anh Sai
Kiun Gia Tuấn,"Có con phố thật gần Mà sao bỗng nhiên hôm nay thật xa Rồi cứ mỗi lúc lạnh lùng Là nơi mất em rơi thêm giọt buồn  Ngước lên ngó bầu trời Mùi hương của cơn đau như thế nào Mà nghe thâm tâm khóc than anh sai mất rồi Phía mưa có cầu vồng  Tìm ai thế em yêu thương thật lòng Để nói quên hết sạch rồi Mà đau thấu tim gan anh đây này Khóc không nói thành lời  Người yêu của anh đâu anh đi tìm Vài giây khi anh nhớ em Mưa đêm thét gào  [ĐK:] Thật khó để hiểu được mình Tại sao cứ luôn tỏ ra lạnh lùng Nhìn thấy em khóc thật đau không lấy tay lau Giờ ước nghe thấy nụ cười ngọt ngào của em muộn rồi, phải không?  Ngỡ đâu đó cuộc đời anh vẫn nói ngàn lời xin lỗi Cần lắm em hiểu được lòng Vì anh quá yêu đôi khi lạnh lùng Chỉ biến lo lắng lặng thinh không nói nên câu  Giận dỗi xin hay trở về Đừng rời cánh tay buồn phiền đến ngay Gió đêm cứ ôn ào khóe mi ướt vài giọt cay cay Khói thuốc lá bay bay  Bao tâm sự không nói ai hay Bỏ mặc hết cứ thế em đi, về đi anh sai rồi Nhấp chén đắng trên môi  Nỗi đau này vô thức em ơi Bỏ mặc hết cứ thế em ơi Về đi , anh sai rồi ",f598b342-a193-4514-924c-47086c64d624,Em Về Đi Em Cover
"Yanbi,Weeza,Machiot","Bài hát: Xa Em Mấy Ngày - Yanbi, Weeza, Machiot  Nỗi nhớ em càng như nhiều thêm Chìm đắm mãi trong màu đen của đêm Đêm nay dường như rất dài Một, hai, ba giờ mà như mấy ngày  Tiếng gió khẽ rung cây lay đưa Chẳng biết em đã yên giấc say hay chưa Những vì sao trên cao cứ cuốn lấy nhau làm anh càng thêm cô đơn Vào giây phút ấy, anh chỉ muốn làm nốt những việc dở dang  Không để ý đến những cô nàng hở hang Chỉ nhớ mỗi đôi môi em dịu dàng Đèn đường vẫn sáng nhưng sao anh vẫn không có cách nào tìm được một lối đi Để đi qua hết, để đi được đến ngày mà em sẽ comeback to me  Mới xa em có mấy ngày Mới xa em có mấy ngày Mới xa em có mấy ngày Mới xa em có mấy ngày  Hmmm anh muốn nói hết cho em nghe thật nhiều điều Về anh, về em, về ta, về sau. Mà sao có thể trao hết bao tâm tư này trong một chiều? Ngày mà em rời đi, anh như mất lý trí.  Tìm đến men say cho anh che lấp đi Liệu tới khi nào ta lại được trở về bên nhau Kể cho nhau nghe biết bao lời Hái bao ngồi sao sáng xa vời  Sẽ đưa ta bay đến muôn nơi Khắc tên nhau lên những góc trời gió mát lạnh Từng lần giận hờn vu vơ cho anh thêm cứ lo vì. Tim anh sao cứ muốn sửa sai  Dù là lần sau cuối em sẽ comeback to me Mới xa em có mấy ngày Mới xa em có mấy ngày Mới xa em có mấy ngày Mới xa em có mấy ngày ",82687bf5-5651-4b96-bedf-ee5056a7006d,Xa Em Mấy Ngày
Hồ Gia Khánh,,5b8e09ed-61b1-4af7-90cb-9e7b8570c93d,Là Người Dưng
Min Min,,b36f2899-43a3-4c9b-9f25-ab5b416a467d,Xin Một Lần Ngoại Lệ Cover
Dig DiDzay,"Bài hát: Nếu Anh Đi Cover - Dig DiDzay  Một câu nói anh muốn chia tay Em đã biết sẽ đau đớn như vậy Mà nước mắt đó vẫn rơi, không thể ngừng lại Tiếc nuối những gì cho cả hai  Vì em biết đã có những sai lầm Dù em đã cố giữ lấy anh đến vô cùng Và em đâu muốn chúng ta kết thúc như vậy Nhưng có lẽ đã đến lúc buông tay  Nếu anh đi trái tim này buồn biết mấy Dù biết trong lòng còn yêu còn thương lắm đấy Nếu anh đi hãy cho em được nói với anh một lời Dù tình ta vỡ đôi, em vẫn yêu anh  Ngày chia tay phố *** có mưa rơi Từng giọt mưa mang theo những yêu dấu xa vời Và em sẽ cố bước qua sẽ sống tốt thôi Hãy cứ tin em đừng nghi ngờ  Nếu anh đi trái tim này buồn biết mấy Dù biết trong lòng còn yêu còn thương lắm đấy Nếu anh đi hãy cho em được nói với anh một lời Dù tình ta vỡ đôi, em vẫn yêu anh  Nếu anh đi trái tim này buồn biết mấy Dù biết trong lòng còn yêu còn thương lắm đấy Nếu anh đi hãy cho em được nói với anh một lời Dù tình ta vỡ đôi  Nếu anh đi trái tim này buồn biết mấy Dù biết trong lòng còn yêu còn thương lắm đấy Nếu anh đi hãy cho em được nói với anh một lời Dù tình ta vỡ đôi, em vẫn yêu anh ",dcfb7e49-6094-4483-b625-73b7e19bf718,Nếu Anh Đi Cover
Jak Nguyễn,"Bài hát: Sau Cơn Mưa Chẳng Thấy Cầu Vồng - Jak Nguyễn  Verse: Có khi nào? sau cơn mưa kia chẳng thấy cầu vồng, ghé qua Có khi nào? em đi xa tôi xa tôi quá vội, không 1 lời từ giã Ngày nắng tắt xuống phố đón gió đông lạnh gầy Là ngày em mang cho tôi bao xót xa bao nỗi buồn Người đã đến sưởi ấm con tim băng lạnh này Mà giờ đây chỉ còn lại quá khứ  Chorus: Vì 1 người đã xa, chỉ là thoáng qua, tựa 1 giấc mơ đã qua! Bao đêm tôi cô đơn lạnh lẽo trong những kỉ niệm Của chúng ta đã trãi qua, tựa mới như hôm qua Sao ta không thể bên nhau mãi mãi  Xin đừng đi đừng đánh mất cuộc tình Mà tôi và em đã chung đôi bao ngày qua Xin đừng để tôi hoang mang thêm 1 lần Lạc trong cô đơn không tìm thấy lối ra Không tìm thấy lối ra  Codar: Và có bao giờ em yêu thương thật lòng Dù là trong phút giây bên cạnh anh Lời nói em từng trao chỉ là dối gian Và giờ đây yêu thương trong anh sẽ biến tan Sẽ quên hết. ",c00c4e83-7085-4eb2-ace1-4cb113a903cf,Sau Cơn Mưa Chẳng Thấy Cầu Vồng
Huy Vạc,,c93a1a84-5aa7-4b73-aabd-0b17cbbe547f,Cảm Giác Lúc Ấy Sẽ Ra Sao Cover
Minh Thành,Bài hát: Nắm Tay Nhau Thật Chặt Nhé Nếu Đi Ta Cùng Đi - Minh Thành  Hôm nay em nói em cần đôi tay Ôm lấy em và dắt em đến những chốn yêu xa ngàn mây Hôm nay tạm ngưng hết những âu lo thường ngày Chỉ cần em ngồi sau cùng anh ta đi đến đâu cũng được  Nếu như một ngày anh không giống như em từng trông mong Chẳng ôm được thế giới liệu em có yêu không Vì anh ôm được mỗi trái tim thật nhỏ bé của người anh yêu Có em thật ấm áp như một bài hát anh phiêu  Mình giữ nhau thật chắc nhé nếu đi ta cùng đi Mọi bão giông đếu qua khi con tim cùng theo lí trí Giờ gió đông lạnh giá lắm cứ yêu tâm còn anh và nắng vàng Cùng sưởi ấm để em cảm thấy yêu thương nhiều hơn  Việc của em là yêu anh có mưa giông thì để anh lo Chẳng hứa xua được mây đen nhưng bình yên khi bên an Tìm thấy em người anh yêu lúc yêu thương tựa như nắng cuối chiều Từ nay em sẽ làm cuộc sống tốt hơn bao điều ,db2fd322-8d43-424d-ad44-12cf6bf5b5ed,Nắm Tay Nhau Thật Chặt Nhé Nếu Đi Ta Cùng Đi
"Thu Minh,Ali Hoàng Dương","Bài hát: Ngày Mùa Xuân Vừa Ghé - Thu Minh, Ali Hoàng Dương  Hình như mùa xuân vừa ghé Tỉnh giấc bầy chim ngủ mê Rừng thông chợt xao động thế Rộn rã lối về  Mùa xuân vẫn đến thường niên Mà bao cảm xúc rất riêng Tựa như mùa xuân đầu tiên Chẳng chút ưu phiền  PRE  Và ngày mà nắng xuân ghé chơi Lòng chợt nghe thảnh thơi Ghé đây xuân , ghé đây xuân ơi  Gửi lời chào đón xuân đến nơi Lồng ngực nghe rất vui Lắng nghe xuân , lắng nghe xuân  CHORUS  HAPPY NEW YEAR BABY OH HAPPY NEW YEAR BABY Nhạc ABBA trên truyền hình phát ra  HAPPY NEW YEAR BABY OH HAPPY NEW YEAR BABY Là ABBA ca la la la la  HAPPY NEW YEAR BABY OH HAPPY NEW YEAR BABY Gặp ABBA xuân lại về với ta  HAPPY NEW YEAR BABY OH HAPPY NEW YEAR BABY Kìa ABBA ca la la la la ",133b2af7-2593-4ae9-a7ef-7c67fee60615,Ngày Mùa Xuân Vừa Ghé
Huỳnh Quang Trí,Sao em lại lỡ yêu một người như anh Người làm anh khóc muộn phiền thâu đêm Sao ta lại lỡ trao từng ngày bên nhau Để giờ tan vỡ sự thật càng thêm đau  Từ sâu trong đôi mắt anh là nỗi đau vô bờ Khi câu chuyện mình kết thúc quá bất ngờ Anh không muốn dối lừa bản thân mình hơn nữa Nên anh sẽ bước đi thật xa  Đừng níu kéo phút giây này Đừng tiếc nuối đến vậy Niềm tin đã vỡ tan rồi Nên mình đành buông tay  Thà đau đớn gấp trăm lần Còn hơn làm anh khóc một lần Lời sau cuối đến bất tận Nơi tình mình dừng chân  Thật lòng xin lỗi Thật lòng xin lỗi em Từ sâu trong đôi mắt em là nỗi đau vô bờ Khi câu chuyện mình kết thúc quá bất ngờ  Anh không muốn dối lừa bản thân mình hơn nữa Nên anh sẽ bước đi thật xa Đừng níu kéo phút giây này Đừng tiếc nuối đến vậy  Niềm tin đã vỡ tan rồi Nên mình đành buông tay Thà đau đớn gấp trăm lần còn hơn làm anh khóc một lần Lời sau cuối đến bất tận  Nơi tình mình dừng chân Thật lòng xin lỗi Thật lòng xin lỗi em Đừng níu kéo phút giây này đừng tiếc nuối đến vậy  Niềm tin đã vỡ tan rồi nên mình đành buông tay Thà đau đớn gấp trăm lần còn hơn làm em khóc một lần Lời sau cuối đến bất tận Nơi tình mình dừng chân  Thật lòng xin lỗi Thật lòng xin lỗi em Thật lòng xin lỗi Thật lòng xin lỗi em ,9df989b2-5683-4858-93b2-5d5fcb3b74d3,Nơi Mình Dừng Chân
Huy Vạc,,9b8ebe8a-bb13-46f3-b628-e76369497f33,Cảm Giác Lúc Ấy Sẽ Ra Sao (Guitar Cover)
Glee Gia Thiều,"Nắng tràn hiên phố Quanh đường em đi Tràn cả tiếng hát Tràn cả bờ đê  Em ngồi dưới nắng Gọi một lời ca Một người con xa xứ Người chị người em  Em có biết nắng mưa là chuyện của trời Còn chuyện của ta ta tự viết nên thôi Em có nhớ ánh dương nơi cuối chân trời Rọi vào trong ta một bài ca hay quá.  Hà Nội mình ngày nắng ngồi lại kể cho nhau nghe Câu chuyện em viết ngày nắng về tình yêu em có ngày trẻ Những ngày trẻ, cháy hết mình với đam mê Và nhớ dù có xa luôn có nơi để em nhìn về  Đi đi đi đi mau về để mình được ngồi với nhau lần nữa Để lại cùng đi trên con đường nắng ngân nga những câu hát xưa Về tìm lại những ngày vui cùng say nói đủ thứ chuyện trên trời Hay những ngày buồn bực mình cùng khóc nhưng mà nỗi buồn chẳng vơi  Phố không em là tháng ngày nắng mưa mà không có em trong đó Là chuỗi ngày buồn dai dẳng mà nắng mưa đã đem cho Là chiếc gió, khẽ nhẹ lay lòng này rung động Gửi vào gió liệu em có nhớ mưa Hà Nội không?  Hay có nhớ ngày nắng vương trên má em hồng À hay còn nhớ từng cái đan tay ấm áp những ngày đông Nhớ Hà Nội trời đêm lấp lánh muôn vì sao Khẽ thì thầm Hà Nội nói nhớ em biết nhường nào.  Thế giới này chẳng cần đâu suy nghĩ Vì ta đây rồi Vì ta đây rồi cơ mà Thế giới này chẳng cần đâu lý trí  Vì em đây rồi Vì em đây rồi cơ mà. Chuyện của ta thế gian ai ai cũng chờ Để ta viết tiếp Câu chuyện của ta! ",5557af75-8488-4371-807c-23affc6612de,Chuyện Của Ta
T-Yong,"Bài hát: Ai Nô (I Know) - T-Yong  Chạm vào lời em nói Nhẹ như làn khói Vội vàng tan trong mưa bay lúc em say Nhiều lời rồi quên hết Cứ thế mà bước đi Dù là anh biết hết nhưng chẳng nói ra Lúc em trong tay cùng một người dẫu em biết rõ là Chúng ta có nói chia tay là hờn dỗi thôi Từ ngày hôm ấy anh có nhắn nhiều lần mà em chẳng trả lời. Ừ thì thôi, đã xa rồi  Chẳng phải ai khác mang anh cách xa em đâu Là chính em đẩy anh xa dần Chẳng phải ai khác dẫn lối bước em xa xôi Là chính em, muốn đi rồi i know , i know ú uuuuuu i know know.. i know i i know  Baby bae bae baby baby stop right now? Nói *** ba câu rồi em bỏ đi là thế nào? Đừng nói đừng hứa 2 ta sẽ có nhau Và đừng nói gì hết anh chả biết tính sao Do you like me? (Like me?) Do you want to be free? (free) Em muốn thế cứ bước đi Ok, vì em do em không suy nghĩ... Hold up Wake up wake up cố gắng thức dậy sau cơn ngủ mê (ye ye ye) Wake up wake up hãy thức dậy đi bước qua bao bộn bề ( ye ýeee) Đừng làm gì thêm đau Giờ đành phải xa nhau Mình còn là gì nữa đâu Mọi chuyện sẽ qua mau anh ko sao đâu Ồh nồ nồ nô nố nố C’im so fancy and crazy ",d7995417-d987-4876-a87a-15713f6ac6ae,Ai Nô (I Know)
Văn Mai Hương,Em Bé Ngoan (Chú Voi Biết Bay OST) - Văn Mai Hương  Em bé ngoan xin đừng khóc Em bé ngoan lau hàn mi nơi trái tim này vơi chút buồn và không xa rời này em bé ngoan  em bé ngoan khi đùa vui lo lắng chi ai bận tâm đôi mắt con tràn ngập ánh cười đừng để mắt buồn này em bé ngoan  ,a5b675b6-cbde-44ec-bde0-5fa9e3d2ece0,Em Bé Ngoan (Chú Voi Biết Bay OST)
Lã Phong Lâm,,b99438fa-7876-4f9b-af2d-d5c22ca701f4,Anh Hứa Không Bao Giờ Đua Nữa
MIN,"Đã bao giờ anh nghe, có vài điều khi yêu Một là không nói dối, hai là không nói dối nhiều lần Cớ sao toàn thấy nước mắt Cớ sao toàn những vết cắt Có lẽ nào đến lúc, khi hai ta đã hết yêu Cứ đi rồi sẽ đến, cứ im lặng sẽ qua Một người như thế đấy Yêu là yêu đến hết đời này Em không là thế giới ấy Em thật là nhỏ bé thôi Tại sao em cứ ấp úng mãi không bao giờ nói ra  [Chorus 1:] Có lẽ em yêu anh nhiều quá Nên là em chẳng *** buông ra Có lẽ anh thấy em mạnh mẽ Nên là anh chẳng muốn vỗ về Yêu anh bằng trọn con tim ấy Đớn đau nhiều lắm anh biết không? Cứ cho đi rồi nhận ra tim em vỡ đôi thêm đau  Có lẽ không nên yêu nhiều thế Bởi tình yêu sẽ nói em nghe Với trái tim ưu tư vụn vỡ Nên làm *** với những bơ vơ Có khi chỉ vì anh không xứng đáng với ba chữ YÊU nữa rồi Thế thôi em xin dừng lại đừng yêu nữa nhé anh ơi Em mệt rồi  [Verse 2:] Cứ đi rồi sẽ đến, cứ im lặng sẽ qua Một người như thế đấy Yêu là yêu đến hết đời này Em không là thế giới ấy Em thật là nhỏ bé thôi Tại sao em cứ ấp úng mãi không bao giờ nói ra  [Chorus 2:] Có lẽ em yêu anh nhiều quá Nên là em chẳng *** buông ra Có lẽ anh thấy em mạnh mẽ Nên là anh chẳng muốn vỗ về Yêu anh bằng trọn con tim ấy Đớn đau nhiều lắm anh biết không? Cứ cho đi rồi nhận ra tim em vỡ đôi thêm đau  Có lẽ không nên yêu nhiều thế Bởi tình yêu sẽ nói em nghe Với trái tim ưu tư vụn vỡ Nên làm *** với những bơ vơ Có khi chỉ vì anh không xứng đáng với ba chữ YÊU nữa rồi Thế thôi em xin dừng lại đừng yêu nữa nhé anh ơi Em mệt rồi  [Bridge:] Đôi khi em nghĩ Thật lòng em muốn cám ơn anh vì đã bên em ngày qua Dừng lại thôi chỉ mong tìm lại một chút bình yên  [Chorus 3:] Có lẽ không nên yêu nhiều thế Bởi tình yêu sẽ nói em nghe Với trái tim ưu tư vụn vỡ Nên làm *** với những bơ vơ Có khi chỉ vì anh không xứng đáng với ba chữ YÊU nữa rồi Thế thôi em xin dừng lại đừng yêu nữa nhé anh ơi Em mệt rồi ",a15e8c47-98db-4dac-88b3-059d65307ab3,"Đừng Yêu Nữa, Em Mệt Rồi"
Triệu Văn Tuấn,"Bài hát: Gặp Em Đúng Lúc (Vietnamese Cover) - Triệu Văn Tuấn  Cùng nhau khóc cười Cùng người vui buồn Lặng nhìn bầu trời đêm năm ấy Lấp lánh những ánh sao nhiệm màu  Cùng cất tiếng ca, bản nhạc yêu thích Cảm nhận vòng tay ôm ấm áp, ý nghĩa ra sao đã hiểu được Đúng lúc gặp em thời khắc khi xưa Mới thêm bao kí ức ngọt ngào  Hoa rơi gió thổi lệ ướt mi Cũng vì chẳng chịu chia lìa Cuộc gặp xếp đặt bởi nhân duyên  Hóa ra mười năm đợi mong người Giờ vô tình gặp em Hình bóng ấy vẫn luôn còn đây ",0e3cd06d-9bdc-4fe2-9c39-d4bffaad6c52,Gặp Em Đúng Lúc (Vietnamese Cover)
Mai,Bài hát: Gmaj7 - Mai  Em có anh trong đời Và gió vẫn ngang qua trời Ngày đó chẳng còn xa vời Ngày có tiếng yêu cất lời Và em sẽ luôn yêu người Và sẽ mãi luôn bên người Đời cứ cho nhau nụ cười Giờ trái tim sẽ không rời Rộn ràng Người đến thật nhẹ nhàng Mơ màng Tình ơi tình quá thênh thang Làm lòng ta chơi vơi giữa mây trời Người là ai cho ta vui một kiếp đời Mùa đông đã sang chưa hay còn đang mong ngóng Xao xuyến mùa thu vội vã vô tình  Còn ta... Giữ cho mình Ngồi ôm một bóng hình Dù những ngày sau Ta sẽ chẳng còn nhau Rồi ngày nắng còn đâu Làm lòng mình vấn vương u sầu Thôi chuyện buồn nào ai nghĩ tới làm gì Khi cuộc tình vẫn lang thang bên mình Dù ngày sau có thật buồn Dù thời gian có quay cuồng Thì em mãi luôn yêu người Và sẽ mãi luôn bên người Đời cứ cho nhau nụ cười Rồi trái tim sẽ ko rời Một mai có nhau trong đời Tình ta mãi luôn xanh ngời Ngày cứ trông lên cao vời Và người thấy tim tôi đang cười. ,2f2b1033-7612-491b-bba0-6f7d8529301f,Gmaj7
Trương Thảo Nhi,Bài hát: Yêu Mà Chẳng *** Nói - Trương Thảo Nhi  Gió mơn man chạm khẽ Từng sợi tóc rớt rơi trên đôi bờ vai Ngồi ngẩn ngơ nhớ anh tương tư hình bóng đã khắc sâu vào tim  Cứ cô đơn lẻ bóng Chờ đợi một giấc mơ để được gặp anh Mà sao trong giấc mơ em nhìn anh nhìn anh mãi xa  Đi cùng em về nơi nắng ấm Đừng để bàn tay của em đơn côi Chẳng thể giữ anh trong tim Cũng chẳng thể ôm lấy anh  Em chờ mong một ngày sẽ đến Ngày mà em hiểu được lòng anh muốn nói Trái tim đã yêu một người Từ lâu mà chẳng nói ra  Là em ngu ngốc chờ đợi Chờ đợi về ngày anh đến bên em nhìn về em Đã thương anh từ lâu Nhưng ngại ngần chỉ giấu trong tim Là em chỉ biết khờ dại Chờ đợi về ngày anh sẽ biết em đã thương anh Đã thương anh từ lâu Thì xin anh đừng làm trái tim em tổn thương ,a81b1dd2-5b5c-4086-9269-2f9c8baa61a6,Yêu Mà Chẳng Dám Nói
Bùi Anh Tuấn,,4aef2839-85cc-4f16-881e-f7605cc914c5,Rồi Người Thương Cũng Hoá Người Dưng (Live Cover)
Merlini Nguyen,Bài hát: 100 Ngày Yêu Nhau - Merlini Nguyen  Ta gặp nhau một ngày cuối tháng 4 Em đứng xô màn mưa nhẹ nhàng Ánh mắt xa xăm nhìn anh  Ta nhận ra ta đã iu từ lúc nào rồi Cứ thế những ngày ở bên nhau Em đã quên cả Thế giới  Dù chỉ còn một ngày để hy vọng Em vẫn luôn cầu mong Để anh sống bình yên nơi đó Đớn đau này em xin nhận hêt  Dù chỉ còn 1 giây để hy vọng Em vẫn muốn được yêu Được ôm anh bằng bàn tay anh sẽ không bao giờ rời xa anh đâu.  M: Em lại trốn anh ở nơi nào Để anh lạc vào trong đêm tối Tìm em giữa trăm ngàn nỗi vô vọng Đừng xa anh người yêu dấu ơi  Dù chỉ còn một ngày để hy vọng Em vẫn luôn cầu mong Để anh sống bình yên nơi đó Đớn đau này em xin nhận hêt  Dù chỉ còn 1 giây để hy vọng Em vẫn muốn được yêu Được ôm anh bằng vòng tay anh sẽ không bao giờ rời xa anh đâu. ,5916340f-0903-4276-b01c-89399f3547fc,100 Ngày Yêu Nhau
Nguyễn Minh Châu,,24eac831-9c79-49f3-a276-1a664f257c1a,Mượn Rượu Tỏ Tình Cover
Nhân Nguyễn,,bf445ef7-0c32-464a-a7f1-9074dc5920c8,Là Khi
"Tăng Phúc,PD7","Bài hát: Gọi Em Là Mùa Xuân - Tăng Phúc, PD7  Em hay không mùa xuân đang tới gần Ngoài sân ngập tràn nắng mới Đàn én chao nghiêng trên bầu trời  Em nghe không tình xuân đang tới gần Còn ngại ngần gì em hỡi Mình cứ yêu nhau đi người ơi  Người đừng nói dối em muốn sống cô đơn cả đời Và người đừng hờn dỗi cho nước mắt ướt trên khoé môi Đau lòng anh thôi Và giờ anh chỉ muốn bước tới để khẽ nói hết những điều anh giấu kín bấy lâu nay. Mùa xuân đã mang tình yêu đến đây, để tay mình nắm lấy tay, nụ hôn ngọt ngào mê say Một mình anh đã sống bơ vơ bao năm tháng. Hạ đi, thu sang, đến đông tàn. Xin hãy ở lại và hãy trở thành mùa xuân trong cuộc đời anh Và nếu có thể ước mơ một điều mỗi khi xuân về! Thì anh sẽ ước mơ rằng được mãi bên em người hỡi!  Rap : Em ơi em hãy là mùa xuân Để tim anh đâm trồi nẩy lộc Em ơi em hãy là mùa xuân Cho cảm xúc anh lại lên dốc  Đôi chân cô đơn của anh từng lạc qua nơi chốn nào quá bất hạnh Có em bỗng nhiên nhịp sống trong anh trỗi dậy vùng lên đập rất mạnh  Nắm chặt tay em giữ chặt lâu Từng lời ngọt ngào cứ như trà sữa trân trâu Nhiều lúc cuộc sống quá nhiều điều anh không biết phải làm sao để cân đâu Ưu tiên riêng em là hàng đầu ",c8d218e3-d1ab-421f-8232-1316dc27733c,Gọi Em Là Mùa Xuân
Vinh Quang,,59794c06-4193-4357-a6b5-e90149a8dc50,Yêu Em Cả Trong Giấc Mơ Cover
Kiun Gia Tuấn,,6f71ebfd-33d0-4180-8282-feaa68698438,Như Gió Với Mây Cover
Min Min,"Sát lại gần nhau thêm một chút (Just you and me) Chẳng thể chờ lâu thêm một phút (Just you and me)  Hãy để từng nhịp tim mình chung một cảm xúc điên cuồng Hòa vào nhau và quấn lấy nhau Mình lướt theo nhạc 1 2 3 4 5  Đưa đôi chân, giơ đôi tay, để hồn bay Đắm say và múa quay nơi này 1 2 3 4 5 Cho đêm nay vui như không có ngày mai Tiếng nhạc nào bật to hết lên cho đam mê ta quên hết đường về  [Chorus] Bada badadu Babadu bababadu Bada badadu Babadu bababadu  Bada badadu Babadu bababadu Bada badadu Babadu bababadu  Come on come on my lady Let's go rumba Shhh Dường như tâm hồn hai ta đang đồng điệu ngay lúc này Từng bước chân hơi thở nhẹ lướt nhịp nhàng trong phút giây  Từng hơi men đã ngấm đưa cơ thể hoà quyện cùng tiếng nhạc có chút bay Như thỏi nam châm cứ tự hút lấy Ly champagne đã cạn rồi Ánh mắt chạm thật lâu  Khẽ đôi môi tìm lấy nhau Tonight you are mine 1 2 3 4 5 Đưa đôi chân, giơ đôi tay, để hồn bay  Đắm say và múa quay nơi này 1 2 3 4 5 Cho đêm nay vui như không có ngày mai Tiếng nhạc nào bật to hết lên cho đam mê ta quên hết đường về  [Chorus] Bada badadu Babadu bababadu Bada badadu Babadu bababadu  Bada badadu Babadu bababadu Bada badadu Babadu bababadu  Bada badadu Babadu bababadu (1 2 3 4 5 Đưa đôi chân, giơ đôi tay, để hồn bay)  Bada badadu Babadu bababadu (Đắm say và múa quay nơi này) Bada badadu  Babadu bababadu (1 2 3 4 5 Cho đêm nay vui như không có ngày mai)  Bada badadu Babadu bababadu (Tiếng nhạc nào bật to hết lên cho đam mê ta quên hết đường về) ",a5ec0f49-a2c5-48e3-852a-ab751f7b4a88,Badadu Cover
Harrie,Bài hát: Hãy Ôm Nhau Nhiều Hơn - Harrie  Khi anh bên cạnh em bao nhiêu lâu trôi mau anh cũng không thấy gì Làm sao để khiến con tim không thổn thức thôi đập mạnh vì em Hãy nói đi người ơi để mai sau bao lâu không phải hối hận Rồi mai này chúng ta sẽ có tất cả chỉ là không còn nhau  Hãy ôm nhau nhiều hơn khi ta ngồi cạnh bên nhau Cớ sao vài lời nói khiến trái tm đập liên hồi Biết như thế nào đây khi đã lỡ thương rồi người ơi Với túp lều tranh đó và với hai quả tim vàng  Nếu như ngày hôm nay em muốn ôm anh Nắng hay mưa dù sao anh cũng sẽ chạy ngay đến bên em Yêu hay không yêu em hãy chọn đi Có ra sao thì anh cũng sẽ chỉ muốn nói một câu thôi  Khi anh bên cạnh em bao nhiêu lâu trôi mau anh cũng không thấy gì Làm sao để khiến con tim không thổn thức thôi đập mạnh vì em Hãy nói đi người ơi để mai sau bao lâu không phải hối hận Rồi mai này chúng ta sẽ có tất cả chỉ là không còn nhau  Hãy ôm nhau nhiều hơn Khi anh bên cạnh em bao nhiêu lâu trôi mau anh cũng không thấy gì Làm sao để khiến con tim không thổn thức thôi đập mạnh vì em Hãy nói đi người ơi để mai sau bao lâu không phải hối hận  Rồi mai này chúng ta sẽ có tất cả chỉ là không còn nhau Hãy ôm nhau nhiều hơn Hãy ôm nhau nhiều hơn Khi ta ngồi cạnh bên nhau  Cớ sao vài lời nói khiến trái tm đập liên hồi Biết như thế nào đây khi đã lỡ thương rồi người ơi Với túp lều tranh đó và với hai quả tim vàng Nếu như ngày hôm nay em muốn ôm anh  Nắng hay mưa dù sao anh cũng sẽ chạy ngay đến bên em Yêu hay không yêu em hãy chọn đi Có ra sao thì anh cũng sẽ chỉ muốn nói một câu thôi Khi anh bên cạnh em bao nhiêu lâu trôi mau anh cũng không thấy gì  Làm sao để khiến con tim không thổn thức thôi đập mạnh vì em Hãy nói đi người ơi để mai sau bao lâu không phải hối hận Rồi mai này chúng ta sẽ có tất cả chỉ là không còn nhau Hãy ôm nhau nhiều hơn  Khi anh bên cạnh em bao nhiêu lâu trôi mau anh cũng không thấy gì Làm sao để khiến con tim không thổn thức thôi đập mạnh vì em Hãy nói đi người ơi để mai sau bao lâu không phải hối hận Rồi mai này chúng ta sẽ có tất cả chỉ là không còn nhau Hãy ôm nhau nhiều hơn ,156d1640-94ee-4d48-856e-af9de7bf23a0,Hãy Ôm Nhau Nhiều Hơn
Chí Cường,,9efb7daf-a697-44e6-a61f-9c04d62b7033,Cơn Mơ Băng Giá Cover
